Width,Height,Roi.X1,Roi.Y1,Roi.X2,Roi.Y2,ClassId
27,32,5,6,22,27,34
40,40,5,6,35,35,34
36,35,6,5,31,30,34
31,32,5,5,26,27,34
28,31,5,6,23,26,34
69,70,6,6,63,64,34
77,77,7,6,70,70,34
36,37,6,5,31,32,34
40,41,5,5,35,36,34
40,40,5,5,35,35,34
60,59,6,5,55,54,34
47,46,6,5,42,41,34
31,34,5,5,26,29,34
28,30,5,5,23,25,34
27,31,5,6,22,26,34
27,31,5,5,22,25,34
42,42,5,5,37,37,34
28,32,5,6,23,27,34
36,35,5,5,31,30,34
36,36,5,5,31,31,34
45,46,5,6,40,41,34
49,49,5,6,44,44,34
41,40,5,5,36,35,34
45,46,5,6,40,41,34
28,31,5,6,23,26,34
30,32,5,6,25,27,34
27,31,5,6,22,26,34
91,90,8,7,83,82,34
48,49,5,6,43,44,34
41,40,5,5,36,35,34
36,35,6,5,31,30,34
62,61,6,5,57,56,34
29,29,5,5,24,24,34
28,27,5,5,23,22,34
56,54,6,5,50,49,34
39,45,5,5,34,40,34
70,71,6,6,64,65,34
52,52,5,5,47,47,35
28,29,5,6,23,24,35
34,35,5,5,29,30,35
35,37,6,5,30,31,35
48,49,5,5,43,44,35
40,40,6,6,35,35,35
57,56,5,6,52,51,35
31,31,6,5,26,26,35
37,38,6,5,32,32,35
123,119,10,10,113,109,35
95,89,8,8,87,81,35
32,31,6,5,26,26,35
36,37,5,6,31,32,35
43,43,6,6,38,37,35
38,39,5,6,33,34,35
42,43,5,6,37,38,35
26,27,5,5,21,22,35
36,37,5,6,31,32,35
34,35,5,6,29,30,35
78,77,7,7,72,70,35
65,69,5,6,59,63,35
64,63,5,5,59,58,35
39,46,5,6,33,40,35
103,101,8,8,95,92,35
36,36,6,6,31,31,35
39,40,6,6,34,35,35
43,44,6,6,38,39,35
34,35,5,6,29,30,35
64,65,5,6,59,60,35
45,46,5,6,40,41,35
77,80,7,7,71,73,35
28,29,5,6,23,24,35
28,28,6,6,23,23,35
34,35,5,5,29,30,35
115,113,10,10,105,104,35
39,40,6,5,34,34,35
34,36,5,6,29,31,35
38,39,5,6,33,34,35
36,36,6,6,31,31,35
40,40,6,6,35,35,35
46,46,5,5,40,41,35
34,35,5,5,29,30,35
80,75,7,7,73,69,35
27,25,5,5,22,20,35
31,31,6,5,25,25,35
40,40,6,5,34,34,35
46,46,6,6,40,41,35
34,36,5,6,29,31,35
37,38,5,6,32,33,35
30,29,5,5,24,24,35
51,51,5,5,45,46,35
42,44,5,6,37,38,35
41,42,5,5,36,37,35
36,38,6,6,31,32,35
36,36,6,6,31,31,35
52,52,5,5,47,47,35
33,33,5,5,28,28,35
34,36,5,6,29,31,35
80,75,7,7,73,69,35
52,52,5,5,47,47,35
77,75,7,6,70,69,35
129,128,11,10,118,118,35
35,38,6,5,30,32,35
28,29,6,6,23,23,35
34,35,5,5,29,30,35
41,45,5,5,36,40,35
40,46,5,5,35,40,35
36,36,6,6,31,31,35
52,53,5,5,47,48,35
34,35,5,5,29,30,35
128,127,11,10,117,116,35
39,40,6,5,34,35,35
43,44,5,6,38,39,35
40,41,5,5,35,36,35
37,39,5,6,32,34,35
26,27,5,6,21,22,35
65,67,5,5,59,60,35
28,28,6,5,23,23,35
38,38,5,5,33,33,35
36,37,5,6,31,32,35
41,47,5,5,36,41,35
78,77,7,7,72,70,35
30,29,6,5,25,24,35
89,94,7,8,82,86,35
36,37,6,6,31,32,35
27,27,5,5,22,22,35
36,37,6,5,31,31,35
70,72,7,6,64,66,35
88,92,7,7,81,85,35
65,67,6,6,60,61,35
50,50,5,5,45,45,35
42,43,5,6,37,37,35
52,52,5,5,47,47,35
38,37,6,5,32,32,35
38,38,5,5,33,33,35
51,51,5,5,46,46,35
31,32,6,5,26,27,35
41,46,5,5,36,41,35
67,70,6,6,62,64,35
37,38,5,6,32,33,35
36,36,6,6,31,31,35
36,36,6,6,31,31,35
56,57,6,5,51,52,35
35,36,6,6,30,31,35
38,38,6,5,33,33,35
40,41,5,5,35,36,35
43,44,6,5,38,38,35
28,28,5,5,23,23,35
39,40,6,5,34,35,35
51,51,5,5,46,46,35
65,65,6,5,60,59,35
35,36,6,6,30,31,35
28,27,5,5,23,22,35
42,43,5,6,37,37,35
52,52,5,5,47,47,35
30,29,6,5,25,24,35
28,28,5,5,23,23,35
39,40,6,5,34,35,35
39,41,5,5,34,36,35
39,40,6,5,34,34,35
34,35,5,5,29,30,35
43,44,6,6,38,39,35
36,36,6,6,31,31,35
38,38,6,5,33,33,35
31,32,6,5,26,27,35
43,43,6,6,38,38,36
63,65,5,6,58,59,36
36,37,5,5,31,32,36
53,53,5,5,48,48,36
44,47,5,5,38,41,36
70,71,6,6,64,65,36
65,63,5,5,59,57,36
92,94,8,8,84,86,36
43,44,6,6,38,39,36
37,37,6,5,32,31,36
31,32,6,5,26,27,36
31,32,6,5,26,27,36
70,70,6,6,64,64,36
54,54,5,6,49,49,36
37,38,6,5,32,32,36
43,45,5,5,38,40,36
42,44,6,6,37,39,36
43,43,6,5,38,38,36
37,37,6,5,32,32,36
37,37,6,5,32,32,36
35,36,6,6,30,31,36
27,28,5,5,22,23,36
30,31,5,5,25,26,36
37,38,6,5,32,32,36
68,72,7,6,62,65,36
54,53,5,5,48,48,36
30,31,5,5,25,26,36
28,28,5,5,23,23,36
56,58,5,5,51,53,36
92,94,8,8,84,86,36
68,73,6,7,62,66,36
52,52,5,5,46,47,36
55,57,5,5,50,52,36
89,90,8,7,82,82,36
36,37,6,6,31,32,36
31,32,5,5,26,26,36
76,76,7,6,69,69,36
57,59,5,5,52,53,36
44,47,6,6,39,42,36
73,77,7,7,66,69,36
59,60,5,5,53,54,36
54,54,5,6,48,49,36
53,54,5,5,48,49,36
55,56,5,5,50,50,36
57,58,5,5,52,52,36
67,68,6,6,61,62,36
58,58,5,5,52,53,36
28,29,5,5,23,24,36
45,45,5,5,39,40,36
28,29,5,5,23,24,36
29,29,5,5,24,24,36
37,37,6,5,32,32,36
28,29,5,5,23,24,36
36,37,5,5,31,32,36
93,95,8,8,85,87,36
68,72,7,6,62,65,36
49,50,5,5,44,45,36
73,73,6,6,67,67,36
36,37,6,6,31,32,36
36,37,6,6,31,32,36
55,56,5,6,49,51,36
55,56,5,6,50,51,36
44,44,5,5,39,39,36
37,37,6,5,32,31,36
27,27,5,5,22,22,36
31,31,5,5,26,26,36
36,37,6,5,31,32,36
36,37,5,5,31,31,36
28,28,5,6,23,23,36
59,60,5,5,53,54,36
54,54,5,5,49,48,36
70,72,6,6,64,66,36
42,43,6,6,36,38,36
67,68,6,6,61,62,36
37,37,5,5,32,32,36
54,55,5,6,49,50,36
36,37,5,5,31,32,36
70,72,6,6,64,66,36
30,30,5,5,25,25,36
45,44,6,5,39,39,36
36,37,6,6,31,32,36
30,31,5,5,25,26,36
37,37,6,6,32,32,36
29,31,5,6,24,26,36
43,46,5,6,38,41,36
31,31,5,5,26,26,36
29,31,5,6,24,26,36
45,45,5,5,40,40,36
28,29,5,5,23,24,36
33,34,6,6,28,29,36
70,73,6,7,64,67,36
32,31,6,5,27,26,36
70,72,6,6,64,66,36
54,53,5,5,48,48,36
57,58,5,5,52,52,36
55,56,5,6,50,51,36
37,37,5,5,31,32,36
30,31,5,5,25,26,36
54,54,5,5,49,49,36
52,52,5,5,47,47,36
54,55,5,6,49,50,36
31,32,6,5,26,27,36
56,56,5,5,51,51,36
51,52,5,5,46,46,36
31,31,6,5,26,26,36
54,53,5,6,48,48,36
36,37,6,6,31,32,36
28,28,5,6,23,23,36
27,28,5,5,22,23,36
81,83,7,7,74,76,36
37,38,6,5,32,32,36
77,78,7,7,70,71,36
56,58,5,5,51,53,36
36,37,6,5,31,31,36
32,33,6,6,27,27,36
69,71,7,6,63,64,36
51,52,5,5,46,47,36
31,31,5,5,26,26,36
27,28,5,5,22,23,36
37,37,6,6,31,32,36
70,70,7,6,64,64,36
44,44,5,5,39,39,36
37,38,6,5,32,32,36
32,32,6,5,27,27,36
31,32,6,5,26,27,36
80,80,7,7,72,72,36
28,28,5,5,23,23,36
30,32,5,6,25,27,36
36,37,5,5,31,32,36
31,32,6,5,26,27,36
71,73,6,6,65,67,36
71,73,6,6,65,67,36
37,38,5,5,32,32,36
36,37,5,5,31,31,36
30,32,5,6,25,27,36
32,33,6,6,27,27,36
37,37,6,5,32,32,36
36,37,5,5,31,32,36
54,53,5,6,48,48,36
70,71,6,6,64,65,36
54,55,5,6,49,50,36
70,71,6,6,64,65,36
38,39,5,5,33,34,36
30,31,5,5,25,26,36
37,37,6,5,32,31,36
27,27,5,5,22,22,36
80,80,7,7,72,72,36
54,55,5,5,49,49,36
43,45,6,6,38,40,36
70,72,6,6,64,66,36
43,43,6,5,38,38,36
30,32,5,5,25,27,36
75,76,7,6,69,69,36
38,39,5,5,33,34,36
29,29,5,5,24,24,36
42,42,6,6,37,37,36
68,69,6,6,62,63,36
54,55,5,6,49,50,36
37,37,6,5,32,32,36
30,32,5,5,25,27,36
30,32,5,6,25,27,36
81,82,7,7,73,74,36
64,63,5,5,58,58,36
43,43,6,6,38,38,36
37,38,6,5,32,32,36
32,33,6,6,26,27,36
54,55,5,5,49,49,36
52,53,5,5,47,48,36
37,37,6,5,32,31,36
33,33,6,6,28,28,36
36,37,6,5,31,31,36
55,57,5,6,50,52,36
56,58,5,6,51,53,36
28,28,5,5,23,23,36
43,46,5,6,38,41,36
28,28,5,6,23,23,36
43,46,5,6,38,41,36
36,37,6,6,31,32,36
45,45,6,5,39,40,36
37,37,6,5,32,31,36
64,63,5,5,58,57,36
70,70,7,6,64,64,36
37,37,6,5,32,32,36
55,55,5,5,50,49,36
54,54,5,6,49,49,36
70,73,6,6,64,66,36
70,70,7,6,64,64,36
60,61,5,5,54,55,36
38,38,6,5,32,33,36
37,37,6,5,32,32,36
69,69,6,6,63,63,36
46,48,6,6,40,43,36
32,32,5,5,27,27,36
27,27,5,5,22,22,36
65,66,5,5,59,60,36
37,37,6,6,32,32,36
37,37,6,5,32,32,36
37,37,6,5,32,32,36
47,47,6,5,42,42,37
62,61,6,6,57,56,37
65,69,6,6,60,63,37
46,46,5,6,41,41,37
42,42,5,5,37,37,37
42,44,5,5,37,39,37
46,46,5,5,41,41,37
72,73,6,6,66,67,37
74,74,6,6,68,68,37
44,45,5,5,39,40,37
42,43,5,5,37,38,37
38,39,5,5,33,34,37
42,44,5,5,37,39,37
46,46,6,5,41,41,37
34,35,5,5,28,29,37
42,45,5,5,37,40,37
44,43,6,5,39,38,37
41,43,5,5,36,38,37
32,31,5,5,27,26,37
43,45,5,6,38,40,37
73,77,6,6,67,70,37
42,42,5,5,37,37,37
70,72,6,6,64,65,37
64,70,6,6,59,63,37
91,92,7,8,83,85,37
42,43,5,5,37,38,37
43,42,6,5,38,37,37
37,36,5,5,32,31,37
89,92,7,8,81,84,37
46,46,5,6,41,41,37
65,70,6,6,60,64,37
70,72,6,6,65,66,37
63,62,6,6,57,57,37
47,47,5,5,42,42,37
47,47,5,5,42,42,37
35,35,5,5,30,30,37
47,47,5,5,42,42,37
47,47,5,5,42,42,37
45,45,6,5,40,40,37
42,45,5,6,37,40,37
39,40,5,5,34,35,37
47,47,5,5,42,42,37
67,66,6,6,61,60,37
42,42,5,5,37,37,37
68,73,6,6,62,66,37
38,39,5,5,33,34,37
41,42,5,5,36,37,37
41,42,5,5,36,37,37
44,44,6,5,39,39,37
87,90,7,8,80,83,37
67,72,6,6,62,66,37
66,67,6,6,60,61,37
42,43,5,5,37,38,37
47,47,6,5,42,42,37
34,35,5,5,28,29,37
43,45,5,6,38,40,37
91,94,7,8,84,86,37
64,70,6,6,59,63,37
43,45,5,6,38,40,37
63,68,6,6,58,61,37
33,32,5,5,28,27,37
72,71,6,6,66,65,37
62,64,6,6,57,59,37
42,43,5,5,37,38,37
40,41,5,5,35,36,37
37,38,5,5,32,33,37
41,42,5,5,36,37,37
33,33,5,5,28,28,37
63,68,6,6,58,62,37
45,46,5,5,40,41,37
37,38,5,5,31,32,37
44,46,5,5,39,41,37
45,45,5,5,40,40,37
41,42,5,5,36,37,37
44,44,5,5,39,39,37
44,45,5,6,39,40,37
64,63,6,6,59,58,37
62,63,6,6,57,57,37
47,47,5,5,42,42,37
64,69,6,6,59,63,37
35,35,5,5,30,30,37
68,71,6,6,62,65,37
68,68,6,6,62,62,37
62,63,6,6,57,57,37
46,46,5,5,41,41,37
47,47,5,5,42,42,37
42,43,6,5,37,38,37
40,42,5,5,35,37,37
75,74,6,6,69,68,37
42,45,5,5,37,40,37
47,47,6,5,42,42,37
42,43,5,5,37,38,37
42,42,5,5,37,37,37
44,43,6,5,39,38,37
85,88,7,7,78,81,37
45,45,6,5,40,40,37
44,44,6,5,39,39,37
62,62,6,6,57,56,37
45,45,6,5,40,40,37
45,46,5,5,40,41,37
43,42,6,5,38,37,37
64,70,6,6,59,63,37
64,64,6,6,59,59,37
44,45,5,5,39,40,37
35,36,5,6,29,30,37
63,69,6,6,58,62,37
44,45,5,5,39,40,37
45,45,5,5,40,40,37
73,75,6,6,67,69,37
42,44,5,5,37,39,37
62,65,6,6,57,59,37
70,69,6,6,64,63,37
73,72,6,6,67,66,37
69,68,6,6,63,62,37
35,36,5,5,29,30,37
45,45,6,5,40,40,37
42,42,5,5,37,37,37
62,61,6,6,57,56,37
66,72,6,6,61,65,37
64,70,6,6,59,63,37
69,68,6,6,63,62,37
68,67,6,6,62,61,37
70,72,6,6,64,66,37
35,35,5,5,30,30,37
40,41,5,5,35,36,37
47,47,5,5,42,42,37
44,45,5,5,39,40,37
42,41,6,5,37,36,37
42,45,5,6,37,40,37
45,45,6,5,40,40,37
70,69,6,6,64,63,37
46,46,5,5,41,41,37
33,32,5,5,28,27,37
62,64,6,6,57,59,37
36,37,5,5,30,31,37
36,36,5,6,31,31,37
37,37,5,5,31,31,37
42,43,5,5,37,38,37
67,72,6,6,62,66,37
40,41,6,5,35,36,37
63,63,6,6,58,58,37
66,71,6,6,61,65,37
64,65,6,6,59,59,37
44,44,5,5,39,39,37
46,46,5,6,41,41,37
68,68,6,6,62,62,37
47,47,5,5,42,42,37
46,46,5,5,41,41,37
47,47,6,5,42,42,37
38,39,5,5,32,33,37
40,41,5,5,35,36,37
68,72,6,6,62,65,37
46,46,6,5,41,41,37
43,42,6,5,38,37,37
40,41,5,5,35,36,37
66,72,6,6,60,65,37
68,68,6,6,62,62,37
64,69,6,6,59,63,37
82,87,7,7,76,79,37
45,45,6,5,40,40,37
42,42,5,5,37,37,37
75,75,6,6,69,69,37
46,46,5,6,41,41,37
44,43,6,5,39,38,37
47,47,5,5,42,42,37
80,84,6,7,73,76,37
62,64,6,6,57,59,37
42,44,5,5,37,39,37
42,42,5,5,37,37,37
43,45,5,6,38,40,37
42,45,5,6,37,40,37
43,42,6,5,38,37,37
47,47,5,5,42,42,37
65,71,6,6,60,64,37
44,44,6,5,39,39,37
47,47,5,5,42,42,37
36,36,5,6,31,31,37
42,41,6,5,37,36,37
47,47,5,5,42,42,37
67,68,6,6,62,62,37
39,40,5,5,33,34,37
71,70,6,6,65,64,37
66,69,6,6,60,63,37
41,41,6,5,36,36,37
62,61,6,6,57,56,37
47,47,5,5,42,42,37
42,41,6,5,37,36,37
47,47,5,5,42,42,37
45,45,5,6,40,40,37
44,44,5,5,39,39,37
67,72,6,6,62,66,37
79,84,6,7,73,76,37
65,70,6,6,60,63,37
43,45,5,5,38,40,37
46,46,6,5,41,41,37
47,47,5,5,42,42,37
72,72,6,7,66,65,37
46,46,6,5,41,41,37
69,69,6,6,63,63,37
37,38,5,5,32,33,37
33,33,5,5,27,27,37
35,36,5,5,29,30,37
80,79,7,6,73,73,37
42,43,5,5,37,38,37
76,81,6,7,70,74,37
32,31,5,5,27,26,37
33,32,5,5,27,27,37
46,47,5,5,41,42,37
45,45,5,5,40,40,37
35,36,5,6,29,30,37
35,34,5,5,30,29,37
34,35,5,5,28,29,37
46,46,6,5,41,41,37
44,45,5,6,39,40,37
43,43,5,5,38,38,37
67,69,6,6,61,62,37
66,65,6,6,61,60,37
67,69,6,6,61,62,37
72,73,6,6,67,67,37
45,45,6,5,40,40,37
72,73,6,6,66,67,37
90,91,7,7,83,83,37
39,40,5,5,34,35,37
40,41,5,5,35,36,37
43,43,5,5,38,38,37
30,31,5,6,25,26,38
34,37,5,5,29,32,38
54,59,5,5,49,54,38
47,50,5,6,42,45,38
35,35,6,6,29,29,38
41,40,6,6,36,35,38
42,43,6,5,37,37,38
32,35,5,6,26,29,38
32,32,5,5,27,27,38
30,30,6,5,25,24,38
32,35,5,6,27,29,38
52,53,5,5,47,48,38
39,40,6,6,34,35,38
30,33,5,6,25,28,38
34,34,6,6,29,29,38
33,33,6,5,28,28,38
73,75,6,6,67,69,38
28,29,5,6,23,24,38
26,26,5,5,21,21,38
42,43,5,5,37,38,38
26,27,5,5,21,22,38
38,38,5,5,33,33,38
62,74,6,6,57,68,38
33,33,6,5,27,28,38
32,33,5,6,27,28,38
52,53,5,5,47,48,38
68,69,6,6,61,63,38
46,45,6,5,41,40,38
32,32,6,5,27,26,38
39,40,6,5,34,35,38
28,30,5,6,23,25,38
48,49,5,5,43,44,38
30,33,5,5,25,28,38
49,60,5,6,44,55,38
32,34,5,6,26,29,38
32,33,5,6,27,28,38
33,33,6,5,28,28,38
45,46,5,5,40,41,38
34,33,6,5,29,28,38
104,106,9,9,95,98,39
49,52,6,5,44,47,39
44,48,5,6,39,43,39
54,60,5,6,49,55,39
39,42,5,6,34,37,39
35,35,5,5,30,30,39
96,102,8,9,88,94,39
26,26,5,5,20,20,39
41,42,5,6,36,37,39
70,76,6,7,64,69,39
73,78,6,7,66,71,39
36,36,5,5,30,31,39
91,96,8,8,83,88,39
35,36,5,5,30,31,39
49,53,6,5,44,48,39
31,30,6,5,25,25,39
103,103,9,8,94,94,39
40,41,5,5,35,36,39
79,80,7,7,72,73,39
30,30,6,5,25,25,39
30,30,5,5,24,25,39
35,35,5,5,30,30,39
35,35,5,5,30,30,39
66,70,6,7,60,64,39
61,65,5,6,56,60,39
35,35,5,6,29,30,39
73,74,6,7,67,67,39
31,31,5,5,26,26,39
63,70,6,6,58,64,39
34,34,5,5,29,29,39
42,46,5,6,37,41,39
48,52,5,6,43,47,39
108,110,10,9,99,101,39
55,60,5,6,50,55,39
97,99,8,8,89,90,39
64,66,5,6,59,61,39
48,52,6,5,43,47,39
108,110,10,9,99,101,39
53,58,5,5,48,53,39
35,35,5,5,30,30,39
39,40,5,5,34,35,39
35,35,5,5,30,30,39
42,42,5,5,37,37,39
48,52,6,5,43,47,39
81,80,7,7,74,73,39
66,74,6,7,61,68,39
46,49,5,6,41,44,39
92,92,9,8,84,84,39
83,84,8,7,76,77,39
100,100,9,8,91,91,39
36,35,5,5,31,30,39
52,56,6,5,47,51,39
48,50,6,6,43,45,39
30,29,6,5,25,24,39
55,58,5,6,50,53,39
86,87,8,7,78,80,39
49,53,5,6,44,48,39
40,43,5,6,35,38,39
58,60,5,6,53,55,39
61,63,6,6,55,57,39
31,31,5,5,26,26,39
92,99,8,8,84,91,39
49,53,6,5,44,48,39
41,41,5,5,36,36,39
51,54,5,5,46,49,39
82,81,8,7,75,74,39
54,59,5,6,49,54,39
39,42,5,5,34,37,39
92,91,8,7,84,83,39
33,33,6,5,28,27,39
46,49,5,6,41,44,39
62,64,5,6,56,58,39
46,50,5,6,41,45,39
47,49,5,6,42,44,39
30,30,5,5,24,25,39
46,50,5,6,41,45,39
31,30,6,5,25,25,39
56,58,5,6,51,53,39
30,29,6,5,25,24,39
93,93,9,8,85,85,39
34,33,5,5,28,28,39
35,35,5,5,29,30,39
27,27,5,5,21,22,39
48,52,6,6,43,47,39
29,30,5,6,24,25,39
45,49,5,6,40,44,39
42,46,5,6,37,41,39
50,54,5,5,45,49,39
69,70,6,7,63,64,39
40,41,5,5,35,36,39
98,98,9,8,89,90,39
67,75,6,7,62,68,39
37,37,5,5,32,32,39
43,42,6,5,38,37,39
56,60,5,6,51,55,39
39,42,5,5,34,37,39
58,60,5,6,53,55,39
43,42,6,5,38,37,39
67,69,6,7,61,63,39
71,75,6,7,64,68,39
42,45,5,6,37,40,39
26,26,5,5,20,20,39
40,39,6,5,35,34,39
48,52,6,6,43,47,39
96,96,9,8,87,88,39
52,58,5,5,47,53,39
39,42,5,6,34,37,39
48,51,6,6,43,46,39
64,66,5,6,58,60,39
42,45,5,6,37,40,39
30,30,5,5,24,25,39
38,37,6,5,33,32,39
55,58,5,6,50,53,39
30,30,6,5,25,25,39
33,33,5,5,28,28,39
57,59,5,6,52,54,39
86,88,8,7,78,80,39
40,43,5,6,35,38,39
92,93,8,8,84,85,39
48,52,5,6,43,47,39
49,53,6,5,44,48,39
42,41,6,5,37,36,39
41,40,6,5,36,35,39
47,49,5,6,42,44,39
94,101,8,9,86,93,39
101,105,9,9,92,97,39
42,41,6,5,37,36,39
46,50,5,6,41,45,39
89,92,8,8,81,85,39
48,51,6,6,43,46,39
26,26,5,5,20,20,39
54,60,5,6,49,55,39
35,35,5,5,29,30,39
107,108,9,9,99,99,39
35,35,5,5,29,30,39
48,52,6,5,43,47,39
37,37,6,5,32,32,39
46,50,5,6,41,45,39
54,58,5,6,49,53,39
106,108,9,8,97,99,39
30,29,6,5,25,24,39
49,53,6,5,44,48,39
32,32,6,5,26,27,39
41,41,5,5,36,36,39
74,79,7,7,67,72,39
99,100,9,8,91,92,39
33,33,6,5,28,27,39
33,33,5,5,28,27,39
46,50,5,6,41,45,39
57,59,5,6,52,54,39
50,54,5,5,45,49,39
107,109,9,8,98,100,39
92,92,9,8,84,84,39
58,60,5,6,53,55,39
45,49,5,6,40,44,39
54,57,6,5,49,52,39
102,104,9,8,93,95,39
40,41,5,6,35,36,39
39,38,6,5,34,33,39
48,51,6,6,43,46,39
36,36,5,5,31,31,39
27,28,5,5,22,23,39
104,107,9,9,95,98,39
28,29,5,5,23,24,39
79,80,7,7,72,73,39
42,42,6,5,37,37,39
103,106,9,9,95,97,39
38,38,5,5,33,33,39
42,41,6,5,37,36,39
57,59,5,6,52,54,39
57,62,5,6,51,56,39
109,110,10,9,100,101,39
55,58,5,6,50,53,39
36,36,5,5,31,31,39
64,73,6,6,59,67,39
68,70,6,7,61,64,39
32,32,6,5,27,27,39
35,35,5,5,29,30,39
30,29,6,5,25,24,39
57,59,5,6,52,54,39
102,105,9,9,93,97,39
48,51,6,6,43,46,39
31,31,6,5,26,25,39
37,36,5,5,32,31,39
48,52,6,5,43,47,39
30,30,6,5,25,25,39
93,100,8,8,85,92,39
30,29,6,5,25,24,39
58,60,5,6,53,55,39
30,30,6,5,25,25,39
40,41,5,5,35,36,39
36,36,5,5,31,31,39
105,105,9,8,96,96,39
82,81,8,7,75,74,39
36,36,5,5,31,31,39
33,33,5,5,28,27,39
37,37,6,5,32,32,39
35,35,5,5,30,30,39
99,99,9,8,91,91,39
56,58,5,6,51,53,39
32,32,6,5,26,27,39
31,31,6,5,26,26,39
34,34,5,5,29,29,39
30,29,5,5,24,24,39
44,46,5,6,39,41,39
29,30,5,5,24,25,39
34,33,5,5,28,28,39
34,33,5,5,28,28,39
59,60,5,5,54,55,40
58,60,5,5,53,55,40
32,31,5,5,27,26,40
41,39,6,5,36,34,40
38,38,5,5,33,33,40
69,70,6,7,63,64,40
59,60,5,5,54,55,40
41,38,6,5,36,33,40
37,38,5,5,32,33,40
58,60,6,5,53,55,40
35,35,5,5,30,30,40
40,43,5,5,35,37,40
57,59,6,5,51,54,40
68,64,6,5,62,59,40
60,60,6,6,55,55,40
38,38,5,5,33,33,40
33,33,5,5,28,28,40
47,46,6,5,41,40,40
58,60,6,5,53,55,40
57,59,6,6,51,53,40
39,43,5,5,34,37,40
69,69,6,7,63,63,40
58,62,5,5,53,57,40
71,72,6,6,65,66,40
59,61,5,6,54,56,40
89,87,7,7,82,80,40
59,60,5,6,54,55,40
32,31,5,5,27,26,40
27,28,5,5,21,22,40
38,38,5,5,33,33,40
28,29,5,5,22,23,40
56,57,5,6,51,52,40
60,60,6,6,55,55,40
29,29,5,5,24,24,40
58,59,6,6,53,54,40
69,70,6,7,63,64,40
37,36,5,5,32,31,40
70,66,6,5,64,61,40
60,60,5,6,55,55,40
59,62,5,6,53,56,40
56,59,5,6,50,53,40
33,32,5,5,28,27,40
76,73,6,6,70,67,40
58,60,6,6,52,54,40
29,30,5,5,24,24,40
42,44,5,5,37,38,40
44,41,6,6,39,36,40
60,60,5,6,55,55,40
37,36,6,5,31,30,40
107,101,9,9,98,92,40
76,75,6,7,69,69,40
49,46,6,5,43,41,40
82,82,6,7,75,75,40
56,59,6,5,50,53,40
60,60,5,6,55,55,40
44,45,6,5,39,40,40
59,62,5,6,53,57,40
34,33,5,5,28,27,40
39,38,6,5,34,33,40
42,43,6,6,37,38,40
32,32,5,5,26,26,40
36,38,5,5,31,33,40
41,38,6,5,36,33,40
31,30,5,5,26,25,40
58,60,5,6,53,55,40
80,80,7,7,73,74,40
32,31,5,5,27,26,40
57,59,5,6,52,54,40
49,46,6,5,43,41,40
37,36,6,5,31,30,40
33,33,5,5,28,28,40
59,63,5,6,53,58,40
68,68,5,6,62,62,40
40,38,5,6,35,33,40
39,38,6,5,34,33,40
33,32,5,5,28,27,40
38,37,6,5,33,32,40
56,57,5,6,51,52,40
59,61,5,6,54,55,40
35,38,5,5,30,33,40
94,90,8,8,86,82,40
58,60,6,5,53,55,40
45,42,6,5,39,37,40
39,41,5,5,34,36,40
57,57,5,6,52,52,40
40,43,5,6,35,37,40
49,46,6,5,43,41,40
39,42,5,5,34,36,40
86,84,6,7,78,77,40
40,41,5,6,35,35,40
44,45,6,6,39,40,40
39,38,6,5,34,33,40
64,62,6,5,59,57,40
59,59,6,6,54,54,40
38,38,5,5,33,33,40
31,30,5,5,26,25,40
79,77,6,6,72,71,40
77,78,7,7,70,71,40
69,71,6,7,63,65,40
55,57,5,5,50,52,40
56,59,6,5,50,53,40
42,39,6,5,37,34,40
56,59,6,5,50,53,40
71,71,6,7,65,65,40
58,60,6,5,53,55,40
60,60,6,6,55,55,40
41,44,5,6,36,39,40
46,45,6,6,41,40,40
35,35,5,5,30,30,40
59,60,5,5,54,55,40
68,66,7,5,62,60,40
39,38,5,5,34,33,40
33,32,5,5,28,27,40
56,59,6,6,50,53,40
38,38,5,5,33,33,40
39,38,5,6,34,33,40
58,58,5,6,53,53,40
49,47,6,5,43,41,40
28,28,5,5,22,22,40
49,47,6,5,43,41,40
60,60,5,6,55,55,40
69,69,6,7,63,63,40
35,35,5,5,30,30,40
64,62,6,5,58,57,40
55,56,5,6,50,51,40
32,31,5,5,27,26,40
36,38,5,5,31,33,40
60,60,6,6,55,55,40
64,62,6,5,59,57,40
35,34,5,5,30,29,40
38,37,6,5,33,32,40
57,59,5,5,52,54,40
59,61,5,6,54,56,40
66,63,6,5,60,58,40
67,63,6,5,61,58,40
39,38,5,5,34,33,40
41,38,6,5,36,33,40
44,41,6,6,39,36,40
63,61,6,5,58,56,40
38,38,5,5,33,33,40
46,46,6,5,40,41,40
60,60,5,6,55,55,40
48,46,6,5,42,41,40
40,39,6,5,35,34,40
68,65,7,5,62,60,40
41,39,6,5,36,34,40
37,36,6,5,31,30,40
43,45,6,5,38,40,40
58,60,5,5,53,55,40
65,67,5,6,59,61,40
39,38,5,5,34,33,40
55,56,5,5,50,51,40
27,28,5,5,21,22,40
68,65,6,5,62,59,40
59,60,5,6,54,55,40
36,35,6,5,30,29,40
49,47,6,5,43,41,40
35,35,5,5,30,30,40
55,56,5,5,50,51,40
34,33,5,5,29,28,40
34,33,5,5,29,28,40
57,59,6,6,51,53,40
48,46,5,5,42,41,40
60,60,6,6,55,55,40
35,35,5,5,30,30,40
